log_time,user_id,item_id,gender,age_bucket,city,device,channel,category,brand,price,impression_position,user_active_days_7,user_ctr,text_desc,click,conversion
2025-11-29 07:10:00,10032,item_BEAU_01383,M,45-54,Beijing,Web,search,Beauty,BrandQ,169.28,4,7,0.29,Night cream fragrance-free for dry skin,0,0
2025-12-03 05:56:00,10032,item_BEAU_01537,M,45-54,Beijing,Web,organic,Beauty,BrandQ,551.88,3,7,0.29,Lip balm dermatologist tested 100ml bottle,0,0
2025-12-09 01:22:00,10032,item_SPOR_01810,M,45-54,Beijing,Web,recommendation,Sports,FitGear,801.86,5,7,0.29,Water bottle women's fit for training,1,1
2025-11-13 06:18:00,10033,item_FOOD_00782,M,45-54,Beijing,Web,organic,Food,PureLife,705.31,1,2,0.21,Honey non-GMO low sugar,0,0
2025-11-15 13:08:00,10033,item_ELEC_00330,M,45-54,Beijing,Web,organic,Electronics,BrandX,320.88,8,2,0.21,Phone case silver HD quality fast charging dustproof,1,1
2025-11-17 15:05:00,10033,item_HOME_01174,M,45-54,Beijing,Web,push,Home,ModernLiving,369.42,2,2,0.21,Plant pot oak eco-friendly rustic charm modern style,0,0
2025-11-21 10:18:00,10033,item_HOME_01287,M,45-54,Beijing,Web,ad,Home,BrandB,664.92,7,2,0.21,Desk lamp natural wood with storage compact size minimalist design,1,0
2025-11-25 13:24:00,10033,item_HOME_01025,M,45-54,Beijing,Web,ad,Home,ModernLiving,220.57,7,2,0.21,Desk lamp oak ergonomic design with LED light vintage style,0,0
2025-11-28 13:47:00,10033,item_CLOT_00361,M,45-54,Beijing,Web,push,Clothing,BrandM,384.15,5,2,0.21,Blazer premium blend streetwear,1,0
2025-12-02 14:46:00,10033,item_ELEC_00015,M,45-54,Beijing,Web,organic,Electronics,TechPro,733.32,1,2,0.21,Wireless mouse HD quality with transparency mode,0,0
2025-12-05 20:23:00,10033,item_SPOR_01937,M,45-54,Beijing,Web,organic,Sports,FitGear,493.97,6,2,0.21,Resistance bands breathable material adjustable strap youth size,0,0
2025-11-19 13:32:00,10034,item_FOOD_00672,F,45-54,Shenzhen,iOS,organic,Food,BrandC,503.89,7,6,0.22,Dark chocolate artisan made non-GMO low sugar,0,0
2025-11-25 20:36:00,10034,item_CLOT_00628,F,45-54,Shenzhen,iOS,recommendation,Clothing,StyleCo,651.63,9,6,0.22,Dress shirt slim fit premium blend,0,0
2025-11-26 16:31:00,10034,item_SPOR_01856,F,45-54,Shenzhen,iOS,organic,Sports,BrandU,749.19,5,6,0.22,Gym bag blue for CrossFit youth size quick-dry,0,0
2025-12-05 02:58:00,10034,item_SPOR_01673,F,45-54,Shenzhen,iOS,recommendation,Sports,ProSport,719.85,8,6,0.22,Yoga mat neon green durable construction for yoga men's fit,0,0
2025-11-14 06:02:00,10035,item_BEAU_01524,F,25-34,Beijing,Android,ad,Beauty,PureSkin,119.63,1,3,0.29,Toner for sensitive skin soothing dermatologist tested,1,0
2025-11-29 23:35:00,10035,item_HOME_01002,F,25-34,Beijing,Android,ad,Home,BrandY,430.36,10,3,0.29,Clock large capacity vintage style with armrests,1,0
2025-11-30 18:06:00,10035,item_HOME_01001,F,25-34,Beijing,Android,organic,Home,ModernLiving,437.04,7,3,0.29,Candle oak with lumbar support rustic charm,0,0
2025-12-04 13:29:00,10035,item_ELEC_00107,F,25-34,Beijing,Android,push,Electronics,SoundMax,988.29,8,3,0.29,Wireless mouse USB-C premium sound wireless charging,0,0
2025-12-09 16:10:00,10035,item_FOOD_00924,F,25-34,Beijing,Android,ad,Food,BrandZ,406.48,1,3,0.29,Coffee beans artisan made family size high fiber,0,0
2025-11-18 17:57:00,10036,item_BEAU_01501,M,35-44,Shanghai,iOS,ad,Beauty,BrandQ,640.51,3,3,0.2,Lip balm 100ml bottle paraben-free,0,0
2025-11-19 02:19:00,10036,item_ELEC_00168,M,35-44,Shanghai,iOS,ad,Electronics,TechPro,465.98,3,3,0.2,Wireless mouse rose gold Bluetooth 5.2 4K resolution,0,0
2025-11-25 00:14:00,10036,item_ELEC_00256,M,35-44,Shanghai,iOS,ad,Electronics,EliteGear,984.5,5,3,0.2,Power bank Bluetooth 5.0 fast charging,0,0
2025-11-30 04:04:00,10036,item_SPOR_01935,M,35-44,Shanghai,iOS,search,Sports,BrandS,747.73,9,3,0.2,Running shoes black ergonomic grip for running anti-slip,0,0
2025-12-09 17:20:00,10036,item_HOME_01011,M,35-44,Shanghai,iOS,push,Home,ModernLiving,240.86,2,3,0.2,Desk lamp white modern style rustic charm with armrests,1,1
2025-12-10 20:02:00,10036,item_BEAU_01425,M,35-44,Shanghai,iOS,search,Beauty,BrandQ,784.81,7,3,0.2,Essence hydrating formula jumbo size,0,0
2025-11-17 01:11:00,10037,item_BEAU_01628,F,45-54,Guangzhou,Web,search,Beauty,PureSkin,647.51,5,2,0.2,Toner 30ml travel size anti-aging fragrance-free,0,0
2025-11-30 11:53:00,10037,item_SPOR_01739,F,45-54,Guangzhou,Web,organic,Sports,ActiveLife,589.44,1,2,0.2,Gym bag women's fit for running durable construction,0,0
2025-11-22 23:10:00,10038,item_HOME_01163,M,35-44,Beijing,Web,recommendation,Home,CozySpace,27.29,3,4,0.16,Office chair white premium quality multi-functional,1,0
2025-12-08 00:03:00,10038,item_HOME_01164,M,35-44,Beijing,Web,organic,Home,BrandY,882.1,6,4,0.16,Throw blanket walnut durable material easy assembly,0,0
2025-12-09 13:34:00,10038,item_SPOR_01939,M,35-44,Beijing,Web,search,Sports,ActiveLife,726.67,4,4,0.16,Yoga mat neon green cushioned sole unisex design quick-dry,0,0
2025-12-12 00:47:00,10038,item_HOME_01202,M,35-44,Beijing,Web,ad,Home,CozySpace,337.5,2,4,0.16,Storage box contemporary handcrafted with armrests,0,0
2025-12-12 20:42:00,10038,item_HOME_01170,M,35-44,Beijing,Web,organic,Home,BrandB,859.34,3,4,0.16,Mirror adjustable height premium quality,1,0
2025-12-06 00:01:00,10039,item_FOOD_00759,M,18-24,Shanghai,Android,recommendation,Food,BrandC,353.84,3,5,0.28,Organic granola gluten-free low sugar,0,0
2025-12-06 03:37:00,10039,item_FOOD_00901,M,18-24,Shanghai,Android,search,Food,BrandC,607.69,10,5,0.28,Green tea with almonds vegan,1,0
2025-12-12 11:56:00,10039,item_FOOD_00947,M,18-24,Shanghai,Android,push,Food,PureLife,765.23,9,5,0.28,Protein bar vegan with almonds 500g pack,0,0
2025-11-14 01:54:00,10040,item_CLOT_00562,M,25-34,Hangzhou,iOS,organic,Clothing,BrandD,426.92,4,7,0.21,Sweater regular fit classic design,0,0
2025-11-17 20:24:00,10040,item_BEAU_01649,M,25-34,Hangzhou,iOS,search,Beauty,BeautyEssence,194.39,10,7,0.21,Night cream soothing with niacinamide,1,1
2025-11-26 01:00:00,10040,item_ELEC_00231,M,25-34,Hangzhou,iOS,recommendation,Electronics,TechPro,425.42,5,7,0.21,Webcam with transparency mode 48h battery,0,0
2025-11-27 17:58:00,10040,item_CLOT_00390,M,25-34,Hangzhou,iOS,push,Clothing,BrandD,904.52,4,7,0.21,Blazer long sleeve soft cotton classic design,0,0
2025-12-01 10:12:00,10040,item_CLOT_00459,M,25-34,Hangzhou,iOS,recommendation,Clothing,BrandD,968.43,6,7,0.21,Sweater regular fit classic design,0,0
2025-12-05 09:16:00,10040,item_HOME_01146,M,25-34,Hangzhou,iOS,recommendation,Home,BrandY,665.91,5,7,0.21,Picture frame durable material space-saving,0,0
2025-12-06 21:31:00,10040,item_CLOT_00454,M,25-34,Hangzhou,iOS,push,Clothing,ClassicFit,171.63,4,7,0.21,Sweater navy moisture-wicking business casual athletic fit,1,1
2025-12-10 13:23:00,10040,item_CLOT_00661,M,25-34,Hangzhou,iOS,recommendation,Clothing,BrandD,298.27,2,7,0.21,Cotton t-shirt athletic fit classic design,0,0
2025-11-15 16:08:00,10041,item_BEAU_01620,M,55+,Shenzhen,iOS,push,Beauty,BeautyEssence,326.13,3,4,0.13,Toner 50ml bottle for dry skin,1,1
2025-12-04 17:33:00,10041,item_SPOR_01730,M,55+,Shenzhen,iOS,ad,Sports,ProSport,1107.34,7,4,0.13,Sports watch red lightweight for running,0,0
2025-12-05 07:09:00,10041,item_BEAU_01563,M,55+,Shenzhen,iOS,organic,Beauty,BeautyEssence,830.21,6,4,0.13,Sunscreen for all skin types 30ml travel size,0,0
2025-12-10 17:20:00,10041,item_SPOR_01958,M,55+,Shenzhen,iOS,recommendation,Sports,BrandS,709.94,10,4,0.13,Water bottle purple lightweight for training moisture-wicking,0,0
2025-12-10 20:47:00,10041,item_BEAU_01472,M,55+,Shenzhen,iOS,push,Beauty,GlowLab,447.48,4,4,0.13,Night cream 50ml bottle fragrance-free,0,0
2025-12-01 23:22:00,10042,item_CLOT_00560,F,55+,Shenzhen,Web,search,Clothing,ClassicFit,566.14,8,0,0.29,Dress shirt olive short sleeve regular fit,0,0
2025-12-12 13:34:00,10042,item_BEAU_01395,F,55+,Shenzhen,Web,organic,Beauty,PureSkin,62.72,6,0,0.29,Facial serum for sensitive skin with retinol anti-aging,1,1
2025-12-12 13:46:00,10042,item_SPOR_01701,F,55+,Shenzhen,Web,ad,Sports,ProSport,728.5,6,0,0.29,Resistance bands for CrossFit arch support,1,0
2025-11-18 15:23:00,10043,item_SPOR_01938,F,55+,Shenzhen,Web,organic,Sports,ActiveLife,581.81,9,4,0.03,Jump rope black for CrossFit portable design women's fit,0,0
2025-11-19 10:28:00,10043,item_CLOT_00468,F,55+,Shenzhen,Web,ad,Clothing,BrandM,334.67,6,4,0.03,Shorts streetwear pullover style moisture-wicking,0,0
2025-12-03 13:38:00,10043,item_SPOR_01759,F,55+,Shenzhen,Web,ad,Sports,FitGear,466.56,2,4,0.03,Sports watch women's fit for yoga,0,0
2025-12-05 08:12:00,10043,item_SPOR_01682,F,55+,Shenzhen,Web,ad,Sports,BrandS,210.5,6,4,0.03,Sports watch portable design unisex design anti-slip,0,0
2025-12-10 01:43:00,10043,item_SPOR_01955,F,55+,Shenzhen,Web,search,Sports,BrandU,424.14,8,4,0.03,Running shoes professional grade for CrossFit,0,0
2025-11-13 23:04:00,10044,item_HOME_01140,F,35-44,Beijing,iOS,recommendation,Home,CozySpace,914.96,3,7,0.03,Storage box white handcrafted ergonomic design contemporary,0,0
2025-11-16 10:44:00,10044,item_BEAU_01544,F,35-44,Beijing,iOS,recommendation,Beauty,BrandN,393.47,7,7,0.03,Face mask 30ml travel size for sensitive skin,0,0
2025-12-04 09:45:00,10044,item_BEAU_01467,F,35-44,Beijing,iOS,ad,Beauty,BeautyEssence,617.52,10,7,0.03,Essence with retinol fragrance-free,0,0
2025-12-04 14:42:00,10044,item_FOOD_00838,F,35-44,Beijing,iOS,push,Food,PureLife,913.45,2,7,0.03,Dark chocolate with almonds high fiber,0,0
2025-11-12 21:26:00,10045,item_ELEC_00083,F,55+,Hangzhou,Web,recommendation,Electronics,BrandX,46.1,7,1,0.07,Wireless earbuds rose gold 24h battery dustproof,0,0
2025-11-12 22:17:00,10045,item_HOME_01245,F,55+,Hangzhou,Web,organic,Home,HomeComfort,479.61,5,1,0.07,Office chair ergonomic design handcrafted,0,0
2025-11-14 09:02:00,10045,item_ELEC_00057,F,55+,Hangzhou,Web,organic,Electronics,EliteGear,991.42,10,1,0.07,Power bank with transparency mode HD quality,0,0
2025-11-17 06:48:00,10045,item_FOOD_00919,F,55+,Hangzhou,Web,push,Food,GreenChoice,789.95,5,1,0.07,Dark chocolate premium quality with coconut low sugar,0,0
2025-11-29 16:06:00,10045,item_SPOR_01980,F,55+,Hangzhou,Web,ad,Sports,ProSport,917.39,1,1,0.07,Dumbbell set youth size cushioned sole,0,0
2025-11-30 01:33:00,10045,item_FOOD_00678,F,55+,Hangzhou,Web,search,Food,PureLife,578.41,6,1,0.07,Protein bar 250g pack locally sourced,0,0
2025-12-04 08:50:00,10045,item_FOOD_00750,F,55+,Hangzhou,Web,organic,Food,NatureBest,985.59,8,1,0.07,Protein bar with almonds premium quality,0,0
2025-12-05 04:56:00,10045,item_SPOR_01806,F,55+,Hangzhou,Web,recommendation,Sports,BrandU,885.88,6,1,0.07,Running shoes for training youth size durable construction,0,0
2025-11-13 10:17:00,10046,item_HOME_01153,F,35-44,Hangzhou,Web,push,Home,CozySpace,427.26,1,1,0.14,Cushion with armrests minimalist design,1,0
2025-11-13 22:02:00,10046,item_HOME_01306,F,35-44,Hangzhou,Web,ad,Home,ModernLiving,621.18,4,1,0.14,Picture frame black premium quality contemporary ergonomic design,0,0
2025-11-18 15:51:00,10046,item_CLOT_00579,F,35-44,Hangzhou,Web,push,Clothing,BrandM,357.33,6,1,0.14,Blazer with pockets 3/4 sleeve,0,0
2025-12-04 03:06:00,10046,item_SPOR_01921,F,35-44,Hangzhou,Web,push,Sports,FitGear,297.14,3,1,0.14,Foam roller blue cushioned sole adjustable strap,0,0
2025-12-06 23:02:00,10046,item_BEAU_01504,F,35-44,Hangzhou,Web,recommendation,Beauty,BrandQ,819.78,4,1,0.14,Lip balm 100ml bottle dermatologist tested,0,0
2025-11-30 08:59:00,10047,item_BEAU_01640,F,18-24,Shanghai,iOS,search,Beauty,PureSkin,384.82,2,4,0.23,Cleanser for sensitive skin 100ml bottle,1,0
2025-12-06 03:57:00,10047,item_SPOR_01754,F,18-24,Shanghai,iOS,recommendation,Sports,BrandU,673.31,4,4,0.23,Yoga mat lightweight women's fit,0,0
2025-11-13 22:13:00,10048,item_SPOR_01871,M,18-24,Shanghai,Android,ad,Sports,BrandS,423.75,10,0,0.25,Foam roller cushioned sole ergonomic grip breathable material,1,0
2025-11-17 19:20:00,10048,item_SPOR_01891,M,18-24,Shanghai,Android,search,Sports,BrandS,815.45,1,0,0.25,Water bottle for CrossFit men's fit durable construction,1,0
2025-12-06 00:26:00,10048,item_BEAU_01376,M,18-24,Shanghai,Android,ad,Beauty,PureSkin,258.11,10,0,0.25,Moisturizer with hyaluronic acid paraben-free,0,0
2025-12-08 04:01:00,10048,item_BEAU_01569,M,18-24,Shanghai,Android,push,Beauty,BeautyEssence,571.96,8,0,0.25,Cleanser with hyaluronic acid jumbo size soothing,0,0
2025-11-14 21:48:00,10049,item_BEAU_01433,M,45-54,Guangzhou,iOS,push,Beauty,BrandN,284.82,4,4,0.11,Lip balm with vitamin C hydrating formula,0,0
2025-11-15 06:33:00,10049,item_FOOD_00991,M,45-54,Guangzhou,iOS,recommendation,Food,BrandC,701.26,2,4,0.11,Protein bar 500g pack high protein,0,0
2025-11-18 01:50:00,10049,item_BEAU_01632,M,45-54,Guangzhou,iOS,search,Beauty,GlowLab,156.77,2,4,0.11,Essence hydrating formula for dry skin,0,0
2025-11-30 23:01:00,10049,item_BEAU_01438,M,45-54,Guangzhou,iOS,organic,Beauty,BeautyEssence,507.36,6,4,0.11,Lip balm hydrating formula jumbo size,0,0
2025-12-03 21:31:00,10049,item_FOOD_00699,M,45-54,Guangzhou,iOS,ad,Food,BrandZ,40.59,8,4,0.11,Quinoa artisan made with chia seeds,0,0
2025-12-09 18:37:00,10049,item_FOOD_00939,M,45-54,Guangzhou,iOS,recommendation,Food,GreenChoice,231.23,5,4,0.11,Green tea 250g pack fair trade vegan,0,0
2025-12-10 04:44:00,10049,item_BEAU_01542,M,45-54,Guangzhou,iOS,recommendation,Beauty,BrandN,322.59,5,4,0.11,Lip balm 30ml travel size for all skin types with niacinamide,0,0
2025-11-13 15:45:00,10050,item_CLOT_00644,M,55+,Beijing,iOS,recommendation,Clothing,ClassicFit,603.96,9,5,0.27,Cardigan casual style moisture-wicking,0,0
2025-11-19 11:22:00,10050,item_SPOR_01984,M,55+,Beijing,iOS,push,Sports,BrandS,928.7,6,5,0.27,Dumbbell set blue for CrossFit unisex design anti-slip,0,0
2025-11-22 15:25:00,10050,item_HOME_01331,M,55+,Beijing,iOS,recommendation,Home,BrandB,152.95,2,5,0.27,Office chair black space-saving with storage,0,0
2025-11-29 02:50:00,10050,item_BEAU_01468,M,55+,Beijing,iOS,search,Beauty,PureSkin,275.03,2,5,0.27,Night cream 100ml bottle with vitamin C soothing,0,0
2025-11-29 17:04:00,10050,item_FOOD_00714,M,55+,Beijing,iOS,ad,Food,GreenChoice,727.33,7,5,0.27,Organic granola low sugar fair trade,0,0
2025-12-07 17:11:00,10050,item_SPOR_01742,M,55+,Beijing,iOS,push,Sports,BrandS,885.12,9,5,0.27,Dumbbell set for training breathable material,0,0
2025-11-14 14:11:00,10051,item_BEAU_01557,F,35-44,Beijing,Android,push,Beauty,BrandQ,487.15,4,0,0.09,Facial serum fragrance-free brightening,0,0
2025-11-16 14:02:00,10051,item_FOOD_00671,F,35-44,Beijing,Android,organic,Food,GreenChoice,1063.05,2,0,0.09,Nuts mix with almonds locally sourced 1kg pack,1,0
2025-11-25 05:36:00,10051,item_HOME_01081,F,35-44,Beijing,Android,ad,Home,BrandB,527.02,8,0,0.09,Throw blanket white durable material rustic charm,0,0
2025-11-26 05:23:00,10051,item_HOME_01189,F,35-44,Beijing,Android,push,Home,HomeComfort,597.27,10,0,0.09,Throw blanket natural wood with armrests multi-functional,0,0
2025-11-28 16:36:00,10051,item_HOME_01255,F,35-44,Beijing,Android,ad,Home,ModernLiving,375.81,4,0,0.09,Plant pot natural wood easy assembly adjustable height,0,0
2025-11-29 00:09:00,10051,item_ELEC_00089,F,35-44,Beijing,Android,organic,Electronics,TechPro,708.36,3,0,0.09,Phone case white with transparency mode premium sound 24h battery,0,0
2025-11-13 12:45:00,10052,item_HOME_01230,M,18-24,Shanghai,Android,push,Home,HomeComfort,428.4,6,6,0.19,Throw blanket gray handcrafted space-saving multi-functional,0,0
2025-11-13 19:41:00,10052,item_CLOT_00550,M,18-24,Shanghai,Android,organic,Clothing,BrandM,547.77,7,6,0.19,Blazer white sleeveless breathable fabric slim fit,1,0
2025-11-24 08:24:00,10052,item_BEAU_01348,M,18-24,Shanghai,Android,search,Beauty,GlowLab,951.02,4,6,0.19,Essence dermatologist tested 100ml bottle with retinol,0,0
2025-12-04 06:18:00,10052,item_HOME_01270,M,18-24,Shanghai,Android,push,Home,HomeComfort,150.66,2,6,0.19,Picture frame handcrafted with LED light large capacity,0,0
2025-11-12 21:59:00,10053,item_BEAU_01661,F,25-34,Beijing,Web,ad,Beauty,BrandQ,447.96,7,2,0.25,Face mask for dry skin cruelty-free with niacinamide,1,0
2025-11-15 17:46:00,10053,item_CLOT_00635,F,25-34,Beijing,Web,search,Clothing,ClassicFit,663.8,8,2,0.25,Hoodie gray premium blend short sleeve athletic fit,0,0
2025-11-23 05:30:00,10053,item_CLOT_00402,F,25-34,Beijing,Web,push,Clothing,BrandM,411.87,8,2,0.25,Cotton t-shirt white pullover style sleeveless moisture-wicking,0,0
2025-12-06 15:08:00,10053,item_BEAU_01353,F,25-34,Beijing,Web,push,Beauty,BeautyEssence,715.74,2,2,0.25,Face mask 30ml travel size soothing for all skin types,1,0
2025-11-24 10:02:00,10054,item_FOOD_00823,M,35-44,Hangzhou,Web,search,Food,BrandZ,882.03,2,3,0.06,Protein bar non-GMO with almonds,0,0
2025-12-01 15:14:00,10054,item_CLOT_00394,M,35-44,Hangzhou,Web,recommendation,Clothing,BrandM,855.65,8,3,0.06,Shorts navy slim fit short sleeve,0,0
2025-12-10 06:18:00,10054,item_CLOT_00511,M,35-44,Hangzhou,Web,recommendation,Clothing,UrbanWear,625.84,3,3,0.06,Blazer moisture-wicking with pockets,0,0
2025-12-12 08:43:00,10054,item_BEAU_01665,M,35-44,Hangzhou,Web,ad,Beauty,BeautyEssence,706.27,7,3,0.06,Night cream for dry skin 50ml bottle cruelty-free,0,0
2025-11-16 21:36:00,10055,item_HOME_01212,F,55+,Shanghai,Web,push,Home,BrandB,247.83,10,4,0.16,Throw blanket contemporary premium quality adjustable height,0,0
2025-11-28 07:49:00,10055,item_HOME_01203,F,55+,Shanghai,Web,recommendation,Home,BrandB,230.48,4,4,0.16,Mirror natural wood rustic charm with lumbar support,0,0
2025-12-02 05:47:00,10055,item_BEAU_01394,F,55+,Shanghai,Web,search,Beauty,GlowLab,640.79,8,4,0.16,Night cream brightening with vitamin C,0,0
2025-11-24 12:37:00,10056,item_ELEC_00138,F,25-34,Hangzhou,Android,push,Electronics,BrandX,659.81,6,6,0.29,Wireless earbuds white ultra HD wireless charging,1,1
2025-11-28 22:52:00,10056,item_SPOR_01920,F,25-34,Hangzhou,Android,ad,Sports,BrandU,589.41,3,6,0.29,Compression socks purple quick-dry for running portable design,0,0
2025-11-29 00:06:00,10056,item_FOOD_00842,F,25-34,Hangzhou,Android,recommendation,Food,NatureBest,297.39,1,6,0.29,Protein bar 500g pack with almonds,0,0
2025-12-04 21:29:00,10056,item_FOOD_00876,F,25-34,Hangzhou,Android,recommendation,Food,PureLife,738.79,5,6,0.29,Olive oil artisan made with almonds,0,0
2025-12-06 17:53:00,10056,item_SPOR_01858,F,25-34,Hangzhou,Android,organic,Sports,BrandU,298.64,10,6,0.29,Resistance bands lightweight anti-slip,0,0
2025-12-06 20:10:00,10056,item_SPOR_01829,F,25-34,Hangzhou,Android,push,Sports,FitGear,517.05,5,6,0.29,Compression socks blue for running women's fit ergonomic grip,0,0
2025-12-11 21:42:00,10056,item_FOOD_00942,F,25-34,Hangzhou,Android,organic,Food,PureLife,165.38,3,6,0.29,Honey vegan family size with mixed berries,0,0
2025-11-13 07:59:00,10057,item_SPOR_01750,F,25-34,Chengdu,iOS,organic,Sports,BrandU,672.03,4,5,0.02,Sports watch blue professional grade cushioned sole women's fit,0,0
2025-11-15 23:39:00,10057,item_ELEC_00009,F,25-34,Chengdu,iOS,organic,Electronics,SoundMax,216.03,1,5,0.02,Keyboard white with transparency mode 48h battery 4K resolution,0,0
2025-11-18 12:35:00,10057,item_BEAU_01419,F,25-34,Chengdu,iOS,push,Beauty,BeautyEssence,203.56,6,5,0.02,Cleanser soothing with vitamin C for dry skin,0,0
2025-11-19 01:05:00,10057,item_BEAU_01578,F,25-34,Chengdu,iOS,ad,Beauty,GlowLab,730.62,10,5,0.02,Lip balm 100ml bottle dermatologist tested with vitamin C,0,0
2025-11-24 02:16:00,10057,item_HOME_01040,F,25-34,Chengdu,iOS,push,Home,ModernLiving,235.27,8,5,0.02,Throw blanket compact size ergonomic design contemporary,0,0
2025-12-03 03:33:00,10057,item_BEAU_01433,F,25-34,Chengdu,iOS,search,Beauty,BrandN,408.07,6,5,0.02,Lip balm with vitamin C hydrating formula,0,0
2025-12-03 22:53:00,10057,item_HOME_01146,F,25-34,Chengdu,iOS,organic,Home,BrandY,689.59,4,5,0.02,Picture frame durable material space-saving,0,0
2025-12-05 22:37:00,10057,item_BEAU_01493,F,25-34,Chengdu,iOS,recommendation,Beauty,BeautyEssence,351.74,9,5,0.02,Moisturizer for dry skin soothing dermatologist tested,0,0
2025-11-28 03:15:00,10058,item_FOOD_00872,F,18-24,Shenzhen,iOS,recommendation,Food,BrandZ,583.73,2,1,0.27,Nuts mix with almonds 500g pack,0,0
2025-12-10 15:05:00,10058,item_SPOR_01877,F,18-24,Shenzhen,iOS,search,Sports,ActiveLife,834.08,8,1,0.27,Gym bag portable design for training women's fit,1,0
2025-11-14 23:04:00,10059,item_SPOR_01998,M,35-44,Chengdu,Android,recommendation,Sports,ProSport,320.03,3,1,0.06,Foam roller for running women's fit moisture-wicking,0,0
2025-12-10 21:31:00,10059,item_FOOD_00820,M,35-44,Chengdu,Android,organic,Food,GreenChoice,589.8,1,1,0.06,Green tea family size with coconut premium quality,0,0
2025-12-11 12:44:00,10059,item_SPOR_01930,M,35-44,Chengdu,Android,ad,Sports,FitGear,36.72,4,1,0.06,Gym bag for training arch support,0,0
